"","tid","treplyid","root","rlevel","maxdesc","words","lppl","uid","seed"
"18540",557185210903969792,557170197585723392,557167441638604800,5,10,2,8.76215278397851,174386517,73171449
"18541",557185229857640448,557184180073680896,557184180073680896,1,6,8,7.71311840136957,1524593612,73171449
"18542",557185373261275136,557174003002245120,557167441638604800,4,4,8,10.1935253605012,174386517,73171449
"18543",557185472959483904,557185229857640448,557184180073680896,2,6,11,8.83501452602152,2787488924,73171449
"18544",557185583080939520,557185472959483904,557184180073680896,3,6,8,9.16878993550539,1524593612,73171449
"18545",557185706770956288,557185583080939520,557184180073680896,4,6,15,8.61847360308248,2787488924,73171449
"18546",557185898190630912,557185706770956288,557184180073680896,5,6,6,5.74298708249692,1524593612,73171449
"18547",557186000460324864,557185898190630912,557184180073680896,6,6,4,6.08715305288074,2787488924,73171449
"18548",557187570250285056,557173882336329728,557167441638604800,6,13,7,8.58727121871259,368174870,73171449
"18549",557187807232679936,557185210903969792,557167441638604800,6,10,2,8.01533141546728,368174870,73171449
"18550",557187829244395520,557187570250285056,557167441638604800,7,13,4,11.4436739861704,174386517,73171449
"18551",557188035243417600,557187829244395520,557167441638604800,8,13,13,7.79594223579976,490356696,73171449
"18552",557188316614098944,557187807232679936,557167441638604800,7,10,3,5.96310415473555,174386517,73171449
"18553",557188429176668160,557188035243417600,557167441638604800,9,13,4,5.30636432735405,174386517,73171449
"18554",557188690272092160,557188316614098944,557167441638604800,8,10,3,8.43690721910292,368174870,73171449
"18555",557188704549474304,557188429176668160,557167441638604800,10,13,2,7.07777707328828,490356696,73171449
"18556",557188921122377728,557188035243417600,557167441638604800,9,9,2,7.8532970779872,368174870,73171449
"18557",557192066795864064,557188690272092160,557167441638604800,9,10,7,5.23539774472499,174386517,73171449
"18558",557192129534263296,557188704549474304,557167441638604800,11,13,3,9.18667634766036,174386517,73171449
"18559",557192552705978368,9218868437227407266,557192552705978368,0,13,14,10.6397024676915,368174870,73171449
"18560",557193185181855744,557192066795864064,557167441638604800,10,10,2,6.3569308082785,368174870,73171449
"18561",557193302299410432,557192129534263296,557167441638604800,12,13,1,7.45095552607254,490356696,73171449
"18562",557194843014057984,557193302299410432,557167441638604800,13,13,1,8.92916074597482,174386517,73171449
"18563",557202553256312832,9218868437227407266,557202553256312832,0,4,7,9.6991195338468,1330152906,73171449
"18564",557202824585822208,557202553256312832,557202553256312832,1,4,6,7.72813820341893,711352373,73171449
"18565",557202902541144064,557202824585822208,557202553256312832,2,4,6,10.8261035347491,1330152906,73171449
"18566",557202980479725568,557202902541144064,557202553256312832,3,4,4,10.8185262579847,711352373,73171449
"18567",557203194884145152,557202980479725568,557202553256312832,4,4,1,7.98219502445954,1330152906,73171449
"18568",557218592304156672,9218868437227407266,557218592304156672,0,4,9,8.12537730578551,229444481,73171449
"18569",557218709383970816,557218592304156672,557218592304156672,1,4,9,5.47670894649172,2463219405,73171449
"18570",557218753222803456,557218709383970816,557218592304156672,2,4,1,7.35657521579225,229444481,73171449
"18571",557218986157682688,557218753222803456,557218592304156672,3,4,6,7.95101655278595,2463219405,73171449
"18572",557219276772626432,557218986157682688,557218592304156672,4,4,11,7.64216002641044,229444481,73171449
"18573",557239277617414144,9218868437227407266,557239277617414144,0,4,5,11.0604324942167,2923478553,73171449
"18574",557244417149399040,557239277617414144,557239277617414144,1,4,3,11.0998211786922,2368756902,73171449
"18575",557245549561528320,557244417149399040,557239277617414144,2,4,3,12.7277205389823,2923478553,73171449
"18576",557247020318982144,557245549561528320,557239277617414144,3,4,5,10.5631104517173,2368756902,73171449
"18577",557247069250142208,557247020318982144,557239277617414144,4,4,2,15.9321524541064,2923478553,73171449
"18578",557259671120412672,9218868437227407266,557259671120412672,0,5,8,5.81342207575953,1678705568,73171449
"18579",557259840213753856,557259671120412672,557259671120412672,1,5,5,5.31774905262381,512441782,73171449
"18580",557259983516364800,557259840213753856,557259671120412672,2,5,8,5.36461445192783,1678705568,73171449
"18581",557261774727413760,557259983516364800,557259671120412672,3,5,4,8.580039932221,512441782,73171449
"18582",557262035369861120,557261774727413760,557259671120412672,4,5,4,5.33749702653833,1678705568,73171449
"18583",557262070237102080,557262035369861120,557259671120412672,5,5,2,4.62261999758485,512441782,73171449
"18584",557265673475604480,9218868437227407266,557265673475604480,0,4,8,8.30536410424406,801478310,73171449
"18585",557265848721612800,557265673475604480,557265673475604480,1,4,8,5.21236311365592,1859050128,73171449
"18586",557265893525581824,557265848721612800,557265673475604480,2,4,3,6.09060788047012,801478310,73171449
"18587",557266064153657344,557265893525581824,557265673475604480,3,4,10,9.22896535703628,1859050128,73171449
"18588",557268459684659200,557266064153657344,557265673475604480,4,4,1,7.38778471277249,801478310,73171449
"18589",557272146263957504,9218868437227407266,557272146263957504,0,9,10,9.23143720871894,507910985,73171449
"18590",557272239985655808,557272146263957504,557272146263957504,1,9,2,12.7772738111636,801478310,73171449
"18591",557272357270982656,557272239985655808,557272146263957504,2,9,1,7.35657521579225,507910985,73171449
"18592",557272390380830720,557272357270982656,557272146263957504,3,9,4,8.00078875819407,801478310,73171449
"18593",557272455803592704,557272390380830720,557272146263957504,4,9,3,8.83945261578214,507910985,73171449
"18594",557272495175532544,557272455803592704,557272146263957504,5,9,1,7.35657521579225,801478310,73171449
"18595",557272614176292864,9218868437227407266,557272614176292864,0,4,11,8.3732523380177,229444481,73171449
"18596",557272666638667776,557272495175532544,557272146263957504,6,9,17,6.28425685634056,507910985,73171449
"18597",557272983283437568,557272666638667776,557272146263957504,7,9,10,7.82177398197057,801478310,73171449
"18598",557273126909005824,557272983283437568,557272146263957504,8,9,14,7.94102412382938,507910985,73171449
"18599",557273195582328832,557273126909005824,557272146263957504,9,9,1,6.20692057857105,801478310,73171449
"18600",557273969490141184,557272614176292864,557272614176292864,1,4,2,9.03574486232386,493147401,73171449
"18601",557274049303576576,557273969490141184,557272614176292864,2,4,7,5.44264497633718,229444481,73171449
"18602",557277525765009408,557274049303576576,557272614176292864,3,4,8,10.2542727869236,493147401,73171449
"18603",557278684038844416,9218868437227407266,557278684038844416,0,5,2,7.80338850383159,1271500922,73171449
"18604",557278753181560832,557277525765009408,557272614176292864,4,4,1,12.4975450071435,229444481,73171449
"18605",557278949491744768,557278684038844416,557278684038844416,1,5,5,9.63335491755512,2175365120,73171449
"18606",557279261498023936,9218868437227407266,557279261498023936,0,4,3,7.20506011054465,1271500922,73171449
"18607",557279280334647296,557278949491744768,557278684038844416,2,5,2,6.60091791659119,1271500922,73171449
"18608",557279389302284288,557279280334647296,557278684038844416,3,5,8,13.480297945094,2175365120,73171449
"18609",557279458865209344,557279261498023936,557279261498023936,1,4,2,9.26618451148769,612669469,73171449
"18610",557279465815175168,557279389302284288,557278684038844416,4,5,4,7.52317770892943,1271500922,73171449
"18611",557279499125944320,557279465815175168,557278684038844416,5,5,2,8.17351224744777,2175365120,73171449
"18612",557279572128202752,557279458865209344,557279261498023936,2,4,1,7.35657521579225,1271500922,73171449
"18613",557280222215557120,9218868437227407266,557280222215557120,0,5,7,6.64620586822325,881142128,73171449
"18614",557280325810679808,557280222215557120,557280222215557120,1,5,5,7.87394235610006,881142128,73171449
"18615",557280435579805696,557280325810679808,557280222215557120,2,5,4,8.97348212970736,881142128,73171449
"18616",557280507050729472,557280435579805696,557280222215557120,3,5,6,5.53049841692715,881142128,73171449
"18617",557280531839070208,557280507050729472,557280222215557120,4,5,2,5.86756292573029,881142128,73171449
"18618",557280564898975744,557279572128202752,557279261498023936,3,4,2,5.16821680142614,612669469,73171449
"18619",557280579826098176,557280531839070208,557280222215557120,5,5,7,6.91512647195208,881142128,73171449
"18620",557280635606560768,557280564898975744,557279261498023936,4,4,4,11.927315010809,1271500922,73171449
"18621",557283061524856832,9218868437227407266,557283061524856832,0,4,3,9.47443198708642,2630469501,73171449
"18622",557283266164961280,557283061524856832,557283061524856832,1,4,2,6.10103229422928,1550423083,73171449
"18623",557283424265064448,557283266164961280,557283061524856832,2,4,11,8.37256909231159,2630469501,73171449
"18624",557283538215907328,557283424265064448,557283061524856832,3,4,8,10.5478681432676,1550423083,73171449
"18625",557284641808605184,557283538215907328,557283061524856832,4,4,2,9.25254007809106,1550423083,73171449
"18626",557284679293108224,557283538215907328,557283061524856832,4,4,1,6.20692057857105,2630469501,73171449
"18627",557289175398227968,9218868437227407266,557289175398227968,0,16,1,6.21973386867222,2759414252,73171449
"18628",557289283770671104,557289175398227968,557289175398227968,1,16,3,8.0998632483578,2564341651,73171449
"18629",557291547960832000,557289283770671104,557289175398227968,2,16,1,6.20692057857105,2759414252,73171449
"18630",557292199923445760,557291547960832000,557289175398227968,3,16,3,6.48486960742764,2564341651,73171449
"18631",557293250332344320,9218868437227407266,557293250332344320,0,10,4,11.7670961025436,801478310,73171449
"18632",557293867083776000,557292199923445760,557289175398227968,4,16,9,8.12197894865406,2759414252,73171449
"18633",557293925917274112,557293867083776000,557289175398227968,5,16,2,7.18087388057934,2564341651,73171449
"18634",557294494291591168,557293250332344320,557293250332344320,1,10,8,8.31944632940715,2846096752,73171449
"18635",557294931019321344,557293925917274112,557289175398227968,6,16,2,13.1381629858837,2759414252,73171449
"18636",557295137425207296,557294494291591168,557293250332344320,2,10,5,8.56452679020634,801478310,73171449
"18637",557295317516034048,557279261498023936,557279261498023936,1,4,2,9.92003718481552,536787213,73171449
"18638",557295345378791424,557295317516034048,557279261498023936,2,4,1,7.35657521579225,1271500922,73171449
"18639",557295368862715904,557294931019321344,557289175398227968,7,16,6,7.11757038045435,2564341651,73171449
"18640",557295471182774272,557295137425207296,557293250332344320,3,10,6,7.80605333331435,2846096752,73171449
"18641",557295475532263424,557295345378791424,557279261498023936,3,4,6,4.513124340428,536787213,73171449
"18642",557295524228112384,557295471182774272,557293250332344320,4,10,1,7.35657521579225,801478310,73171449
"18643",557295659364392960,557295475532263424,557279261498023936,4,4,3,4.77821909162974,1271500922,73171449
"18644",557295717581340672,9218868437227407266,557295717581340672,0,8,7,7.95830330337364,801478310,73171449
"18645",557295876717416448,557295368862715904,557289175398227968,8,16,9,8.14951342462085,2759414252,73171449
"18646",557296112013680640,557295876717416448,557289175398227968,9,16,4,10.6501721686977,2564341651,73171449
"18647",557296117776650240,9218868437227407266,557296117776650240,0,14,8,6.07927356421177,801478310,73171449
"18648",557296254099943424,557296112013680640,557289175398227968,10,16,4,7.2401139411063,2759414252,73171449
"18649",557296374073786368,557296254099943424,557289175398227968,11,16,3,5.61463917977039,2564341651,73171449
"18650",557296564876902400,557295717581340672,557295717581340672,1,8,4,5.07805898481369,2846096752,73171449
"18651",557296610301202432,557296564876902400,557295717581340672,2,8,3,5.54461211724982,801478310,73171449
"18652",557296667377299456,557295524228112384,557293250332344320,5,10,3,7.37754025157405,2846096752,73171449
"18653",557296722867945472,557296610301202432,557295717581340672,3,8,4,6.2185177085449,2846096752,73171449
"18654",557296734058319872,557296667377299456,557293250332344320,6,10,5,5.65169465970039,801478310,73171449
"18655",557296756674019328,557296374073786368,557289175398227968,12,16,6,5.85552881813694,2759414252,73171449
"18656",557296778106920960,557296722867945472,557295717581340672,4,8,4,5.26413479245055,801478310,73171449
"18657",557297080826613760,557296756674019328,557289175398227968,13,16,3,7.19711838004716,2564341651,73171449
"18658",557297655790206976,557296778106920960,557295717581340672,5,8,11,8.85453181902786,2846096752,73171449
"18659",557297669270691840,557297080826613760,557289175398227968,14,16,7,6.76022094646651,2759414252,73171449
"18660",557297700971229184,557297655790206976,557295717581340672,6,8,2,5.87267118696657,801478310,73171449
"18661",557297728175489024,557296734058319872,557293250332344320,7,10,6,7.06010144047497,2846096752,73171449
"18662",557297806617366528,557297669270691840,557289175398227968,15,16,3,6.26488167570022,2564341651,73171449
"18663",557297807129067520,557297728175489024,557293250332344320,8,10,7,6.77991629665499,801478310,73171449
"18664",557297840180199424,557297700971229184,557295717581340672,7,8,3,6.69108744095189,2846096752,73171449
"18665",557297877798879232,557297840180199424,557295717581340672,8,8,2,7.43864217040017,801478310,73171449
"18666",557297895725342720,557297807129067520,557293250332344320,9,10,3,9.3764662115003,2846096752,73171449
"18667",557297930273837056,557297895725342720,557293250332344320,10,10,1,6.43738755595137,801478310,73171449
"18668",557298034561019904,557297806617366528,557289175398227968,16,16,2,8.58392143110707,2759414252,73171449
"18669",557298049463377920,557296117776650240,557296117776650240,1,14,18,8.62508780268682,2846096752,73171449
"18670",557298125371887616,557298049463377920,557296117776650240,2,14,5,4.05545598236064,801478310,73171449
"18671",557298235292016640,557298125371887616,557296117776650240,3,14,17,9.20097950155768,2846096752,73171449
"18672",557298286332502016,557298235292016640,557296117776650240,4,14,2,6.79217860507776,801478310,73171449
"18673",557298446701690880,557298286332502016,557296117776650240,5,14,7,10.114445113289,2846096752,73171449
"18674",557298549114019840,557298446701690880,557296117776650240,6,14,4,9.77302213757236,801478310,73171449
"18675",557298956280270848,557298549114019840,557296117776650240,7,14,11,6.42172823828678,2846096752,73171449
"18676",557299007304007680,557298956280270848,557296117776650240,8,14,3,7.57088031712497,801478310,73171449
"18677",557299496494063616,557299007304007680,557296117776650240,9,14,7,8.29497908086239,2846096752,73171449
"18678",557299534679003136,557299496494063616,557296117776650240,10,14,2,6.40110307936161,801478310,73171449
"18679",557300040340099072,557299534679003136,557296117776650240,11,14,16,7.36910873189159,2846096752,73171449
"18680",557300095956566016,557300040340099072,557296117776650240,12,14,5,7.54892206538542,801478310,73171449
"18681",557300422432804864,557300095956566016,557296117776650240,13,14,12,10.1392315707194,2846096752,73171449
"18682",557300496390979584,557300422432804864,557296117776650240,14,14,1,7.6200511651488,801478310,73171449
"18683",557306077297905664,9218868437227407266,557306077297905664,0,5,13,9.02368505792531,73171449,73171449
"18684",557307169000157184,557306077297905664,557306077297905664,1,5,4,10.3390482829191,1661484607,73171449
"18685",557307286163820544,557307169000157184,557306077297905664,2,5,10,7.98762215397036,1661484607,73171449
"18686",557307353645977600,557307286163820544,557306077297905664,3,4,1,7.35657521579225,229444481,73171449
"18687",557307388676800512,557307353645977600,557306077297905664,4,4,1,7.86515174601855,1661484607,73171449
"18688",557307390010621952,557307286163820544,557306077297905664,3,5,5,8.58725621459114,1271500922,73171449
"18689",557307492007686144,557307390010621952,557306077297905664,4,5,3,9.98646782273617,1661484607,73171449
"18690",557307528007016448,557307286163820544,557306077297905664,3,5,3,10.333893284597,1062069284,73171449
"18691",557307609901187072,557307492007686144,557306077297905664,5,5,1,7.86515174601855,1271500922,73171449
"18692",557307617710977024,557307528007016448,557306077297905664,4,5,14,8.83709175014336,1661484607,73171449
"18693",557308022339280896,557307617710977024,557306077297905664,5,5,7,8.09562910131617,1062069284,73171449
"18694",557309243611566080,9218868437227407266,557309243611566080,0,4,6,8.56526205151502,1062069284,73171449
"18695",557309282396696576,557309243611566080,557309243611566080,1,4,1,5.65722554238904,1661484607,73171449
"18696",557309376940109824,557309282396696576,557309243611566080,2,4,1,8.17359219591313,1062069284,73171449
"18697",557309440580677632,557309376940109824,557309243611566080,3,4,8,8.09169983413681,1661484607,73171449
"18698",557309579940216832,557309440580677632,557309243611566080,4,4,17,9.33261172093069,1062069284,73171449
"18699",557310311716630528,9218868437227407266,557310311716630528,0,4,10,8.37526103314326,1212234768,73171449
"18700",557310930955296768,557310311716630528,557310311716630528,1,4,1,10.2306449478287,1271500922,73171449
"18701",557311170403926016,557310930955296768,557310311716630528,2,4,3,7.35382609992093,1212234768,73171449
"18702",557311726275002368,557311170403926016,557310311716630528,3,4,7,6.44055526945009,1271500922,73171449
"18703",557312048183255040,9218868437227407266,557312048183255040,0,5,26,6.38364900250285,147358314,73171449
"18704",557312111601143808,557312048183255040,557312048183255040,1,5,5,5.44023465744575,1062069284,73171449
"18705",557312141079093248,557311726275002368,557310311716630528,4,4,8,6.84486265583082,1212234768,73171449
"18706",557312274042322944,557312111601143808,557312048183255040,2,5,20,6.96484911524797,147358314,73171449
"18707",557312715765448704,557312274042322944,557312048183255040,3,5,19,6.51696381057248,1062069284,73171449
"18708",557313030573150208,557312715765448704,557312048183255040,4,5,16,6.64466387286746,147358314,73171449
"18709",557314079031717888,557313030573150208,557312048183255040,5,5,6,8.69526657722525,1062069284,73171449
"18710",557316169464426496,9218868437227407266,557316169464426496,0,5,19,6.77962743990342,543363122,73171449
"18711",557316595169894400,557316169464426496,557316169464426496,1,5,5,9.83458639776938,2685270413,73171449
"18712",557316715608948736,557316595169894400,557316169464426496,2,5,4,5.5981478079632,543363122,73171449
"18713",557316815878381568,557316715608948736,557316169464426496,3,5,7,4.51165778850881,2685270413,73171449
"18714",557316903698305024,557316815878381568,557316169464426496,4,5,7,9.25233191849221,543363122,73171449
"18715",557316975115116544,557316903698305024,557316169464426496,5,5,5,4.92363887187485,2685270413,73171449
"18716",557320941936857088,9218868437227407266,557320941936857088,0,5,2,11.0433554422981,1212234768,73171449
"18717",557321008223621120,557320941936857088,557320941936857088,1,5,2,16.2209847398204,1212234768,73171449
"18718",557321111541915648,557321008223621120,557320941936857088,2,5,2,15.6341615778161,537588535,73171449
"18719",557321188050227200,557321111541915648,557320941936857088,3,5,10,7.32969768903328,1212234768,73171449
"18720",557321326604845056,557321188050227200,557320941936857088,4,5,7,6.29466485609124,537588535,73171449
"18721",557321418468524032,557321326604845056,557320941936857088,5,5,3,8.48073770179063,1212234768,73171449
"18722",557328486394630144,9218868437227407266,557328486394630144,0,8,4,4.99961222359797,2542847994,73171449
"18723",557328855078154240,9218868437227407266,557328855078154240,0,8,1,7.35657521579225,2393295954,73171449
"18724",557329438015115264,557328486394630144,557328486394630144,1,8,1,10.4815976420241,2801069456,73171449
"18725",557329448513449984,557328855078154240,557328855078154240,1,8,14,7.5595453473331,543363122,73171449
"18726",557329511352508416,557329438015115264,557328486394630144,2,8,1,9.54962874451447,2542847994,73171449
"18727",557329763124015104,557329511352508416,557328486394630144,3,8,1,8.57824813677211,2801069456,73171449
"18728",557329795948621824,557329763124015104,557328486394630144,4,8,1,7.16138386011199,2542847994,73171449
"18729",557329857277743104,557329795948621824,557328486394630144,5,8,5,7.58342130028077,2801069456,73171449
"18730",557329905256374272,557329857277743104,557328486394630144,6,8,5,4.99388717300602,2542847994,73171449
"18731",557329960361136128,557329905256374272,557328486394630144,7,8,4,11.7693171896251,2542847994,73171449
"18732",557329974274039808,557329448513449984,557328855078154240,2,8,6,5.67630690579032,2463219405,73171449
"18733",557330213512568832,557329960361136128,557328486394630144,8,8,5,11.3201743803734,2801069456,73171449
"18734",557331067988754432,557329974274039808,557328855078154240,3,8,1,11.5706242081519,543363122,73171449
"18735",557331194065743872,557331067988754432,557328855078154240,4,8,2,5.48369971221248,2463219405,73171449
"18736",557331860368289792,557331194065743872,557328855078154240,5,8,5,5.72212990295157,543363122,73171449
"18737",557332023178952704,557331860368289792,557328855078154240,6,8,4,7.38147373476962,2463219405,73171449
"18738",557332561546854400,557332023178952704,557328855078154240,7,8,10,6.19113424753209,543363122,73171449
"18739",557332754741092352,557332561546854400,557328855078154240,8,8,7,5.83257866216673,2463219405,73171449
"18740",557332762235904000,9218868437227407266,557332762235904000,0,5,8,9.02126039710719,2555272058,73171449
"18741",557336756207362048,557185114372067328,557166561405198336,3,4,1,6.9109844400966,2542847994,73171449
"18742",557341442142515200,9218868437227407266,557341442142515200,0,7,6,8.60788878756787,1859050128,73171449
"18743",557341632324849664,9218868437227407266,557341632324849664,0,7,7,11.1265367078519,1859050128,73171449
"18744",557342552450691072,9218868437227407266,557342552450691072,0,5,19,8.04255132084924,147358314,73171449
"18745",557342645291208704,557342552450691072,557342552450691072,1,5,4,8.48875599499519,2621630933,73171449
"18746",557342695635841024,557342645291208704,557342552450691072,2,5,4,11.6330724174179,147358314,73171449
"18747",557342898442600448,557342695635841024,557342552450691072,3,5,18,6.93465802783973,2621630933,73171449
"18748",557342986871513088,557342898442600448,557342552450691072,4,5,4,9.61005221854796,147358314,73171449
"18749",557343156870463488,557342986871513088,557342552450691072,5,5,2,5.30722449328488,2621630933,73171449
"18750",557343195269697536,9218868437227407266,557343195269697536,0,5,3,11.767307190791,2680501463,73171449
"18751",557343269362098176,557343195269697536,557343195269697536,1,4,5,6.22315800584711,1678705568,73171449
"18752",557343343844540416,557343195269697536,557343195269697536,1,5,12,11.7173679754789,507910985,73171449
"18753",557345368628027392,557341442142515200,557341442142515200,1,7,1,6.72963433778855,801478310,73171449
"18754",557345623809466368,557343269362098176,557343195269697536,2,4,6,5.06241965156075,2680501463,73171449
"18755",557345779158102016,557345623809466368,557343195269697536,3,4,6,8.75623939516343,1678705568,73171449
"18756",557345790117830656,557343343844540416,557343195269697536,2,5,4,5.13642929976835,2680501463,73171449
"18757",557345894472105984,557345790117830656,557343195269697536,3,5,10,12.1616389421234,507910985,73171449
"18758",557346395158757376,557345894472105984,557343195269697536,4,5,4,5.10406822646372,2680501463,73171449
"18759",557346477325156352,557345779158102016,557343195269697536,4,4,6,8.07238453448486,2680501463,73171449
"18760",557346520086097920,557346395158757376,557343195269697536,5,5,1,10.7357421661014,507910985,73171449
"18761",557346628638478336,557345368628027392,557341442142515200,2,7,1,9.52046939465285,1859050128,73171449
"18762",557346674398736384,9218868437227407266,557346674398736384,0,5,27,8.12566659798756,2630469501,73171449
"18763",557346914682019840,557346674398736384,557346674398736384,1,5,9,8.88617210974738,507910985,73171449
"18764",557347096974860288,557346628638478336,557341442142515200,3,7,3,5.33127168369696,801478310,73171449
"18765",557347258086490112,557346914682019840,557346674398736384,2,5,16,8.55366384907237,2630469501,73171449
"18766",557347382435000320,557347258086490112,557346674398736384,3,5,8,7.89724647713527,507910985,73171449
"18767",557347455583657984,557347382435000320,557346674398736384,4,5,1,7.35657521579225,2630469501,73171449
"18768",557347591265193984,557347096974860288,557341442142515200,4,7,17,10.3236627940376,1859050128,73171449
"18769",557347639579410432,557347455583657984,557346674398736384,5,5,21,9.7135171163192,507910985,73171449
"18770",557348022968147968,557347591265193984,557341442142515200,5,7,2,7.05318738012775,801478310,73171449
"18771",557348441924202496,557348022968147968,557341442142515200,6,7,1,5.53516648986722,1859050128,73171449
"18772",557349490626412544,557348441924202496,557341442142515200,7,7,5,8.52338944959773,801478310,73171449
"18773",557355989142634496,9218868437227407266,557355989142634496,0,5,17,7.97130787535229,147358314,73171449
"18774",557356165727010816,9218868437227407266,557356165727010816,0,8,31,7.50515256608757,147358314,73171449
"18775",557356267858305024,557332762235904000,557332762235904000,1,5,20,8.75002357472914,1661484607,73171449
"18776",557356352675119104,557356267858305024,557332762235904000,2,5,11,7.30074607294755,2555272058,73171449
"18777",557356697212448768,557356352675119104,557332762235904000,3,5,18,7.58903686394126,1661484607,73171449
"18778",557356706960003072,9218868437227407266,557356706960003072,0,5,25,9.08317081024544,147358314,73171449
"18779",557356763184234496,557356697212448768,557332762235904000,4,5,4,8.08740449578581,2555272058,73171449
"18780",557356840988983296,557356763184234496,557332762235904000,5,5,14,8.69426733502289,1661484607,73171449
"18781",557356847720833024,557356706960003072,557356706960003072,1,5,10,6.49140098104844,1048642166,73171449
"18782",557356864456118272,9218868437227407266,557356864456118272,0,4,13,9.84640085665909,73171449,73171449
"18783",557356914213138432,557356847720833024,557356706960003072,2,5,4,11.6129560144506,147358314,73171449
"18784",557357019183988736,557356914213138432,557356706960003072,3,5,7,4.6549911097606,1048642166,73171449
"18785",557357080294998016,557356864456118272,557356864456118272,1,4,9,8.09749492131412,2165738854,73171449
"18786",557357114046550016,557357019183988736,557356706960003072,4,5,1,10.0384526436678,147358314,73171449
"18787",557357199073509376,557357114046550016,557356706960003072,5,5,12,6.61115467091272,1048642166,73171449
"18788",557357440002707456,557357080294998016,557356864456118272,2,4,27,7.90281524269552,73171449,73171449
"18789",557357543153217536,557357440002707456,557356864456118272,3,4,7,6.59202640702392,1678705568,73171449
"18790",557357679451340800,557357543153217536,557356864456118272,4,4,11,7.4414004797356,1678705568,73171449
"18791",557357718218874880,557357440002707456,557356864456118272,3,4,4,12.8220150752222,173810245,73171449
"18792",557357748283654144,557357718218874880,557356864456118272,4,4,1,12.0609964618503,173810245,73171449
"18793",557358454810353664,557357114046550016,557356706960003072,5,5,8,6.01419905207145,1048642166,73171449
"18794",557359230668136448,557356165727010816,557356165727010816,1,8,15,8.29925381750288,543363122,73171449
"18795",557360134314131456,557359230668136448,557356165727010816,2,8,20,7.47584689690079,202967558,73171449
"18796",557360325373091840,557360134314131456,557356165727010816,3,8,14,6.1854463586484,543363122,73171449
"18797",557360868246032384,557360325373091840,557356165727010816,4,4,12,8.96407801051696,202967558,73171449
"18798",557361211290181632,557355989142634496,557355989142634496,1,5,20,7.21643546352101,147358314,73171449
"18799",557361960539287552,9218868437227407266,557361960539287552,0,8,5,9.33979656874543,1419760880,73171449
"18800",557364425967947776,557361960539287552,557361960539287552,1,8,2,7.94195725940521,2159409211,73171449
"18801",557365180359663616,557360325373091840,557356165727010816,4,4,5,7.04208614807422,202967558,73171449
"18802",557365471750520832,557360325373091840,557356165727010816,4,8,3,7.56848819678442,202967558,73171449
"18803",557365600884752384,557365471750520832,557356165727010816,5,8,1,7.35657521579225,543363122,73171449
"18804",557366015315542016,557365600884752384,557356165727010816,6,8,2,7.04395687279021,202967558,73171449
"18805",557366539880374272,557364425967947776,557361960539287552,2,8,3,8.0990374068858,1419760880,73171449
"18806",557367436857454592,557366015315542016,557356165727010816,7,8,1,7.35657521579225,543363122,73171449
"18807",557367992883769344,557367436857454592,557356165727010816,8,8,13,9.76649743729605,202967558,73171449
"18808",557368405460656128,9218868437227407266,557368405460656128,0,13,25,7.76921634284375,543363122,73171449
"18809",557368509487779840,557368405460656128,557368405460656128,1,13,6,14.2924870040351,202967558,73171449
"18810",557368569978044416,557368509487779840,557368405460656128,2,13,3,6.18640547355508,543363122,73171449
"18811",557368835800432640,557368569978044416,557368405460656128,3,13,6,8.63849745801199,202967558,73171449
"18812",557368916742115328,557368835800432640,557368405460656128,4,13,4,9.29897900099797,543363122,73171449
"18813",557369109151637504,557368916742115328,557368405460656128,5,13,7,9.40726351476854,202967558,73171449
"18814",557369257269264384,557369109151637504,557368405460656128,6,13,7,8.27056631741578,543363122,73171449
"18815",557369908841824256,557369257269264384,557368405460656128,7,13,6,10.0000563541744,202967558,73171449
"18816",557370203844378624,9218868437227407266,557370203844378624,0,9,6,9.45347436685586,2801069456,73171449
"18817",557370465665032192,557370203844378624,557370203844378624,1,9,4,6.85179900401553,202967558,73171449
"18818",557370511496585216,557370465665032192,557370203844378624,2,9,4,6.14864334046042,2801069456,73171449
"18819",557370530349981696,9218868437227407266,557370530349981696,0,7,11,9.55979196105363,507910985,73171449
"18820",557370712361410560,557369908841824256,557368405460656128,8,13,1,7.65472194329227,543363122,73171449
"18821",557370741470265344,557370530349981696,557370530349981696,1,7,9,6.40075991813301,801478310,73171449
"18822",557370788538368000,557369908841824256,557368405460656128,8,9,10,8.30127211400908,543363122,73171449
"18823",557370818305753088,557370741470265344,557370530349981696,2,7,1,7.92491342935819,507910985,73171449
"18824",557370913847771136,557370818305753088,557370530349981696,3,7,5,6.13791946817745,801478310,73171449
"18825",557371029610196992,557370511496585216,557370203844378624,3,9,1,12.3218238338613,202967558,73171449
"18826",557371034295627776,557370913847771136,557370530349981696,4,7,15,6.24671780016915,507910985,73171449
"18827",557371091388489728,557371034295627776,557370530349981696,5,7,3,6.43559192619829,801478310,73171449
"18828",557371110782562304,557370712361410560,557368405460656128,9,13,4,7.44863669708433,202967558,73171449
"18829",557371235315630080,557371110782562304,557368405460656128,10,13,2,7.75100838840963,543363122,73171449
"18830",557371273991692288,557371091388489728,557370530349981696,6,7,24,8.81906459283157,507910985,73171449
"18831",557371298352205824,557370788538368000,557368405460656128,9,9,11,6.09681633722257,202967558,73171449
"18832",557371417680179200,557371273991692288,557370530349981696,7,7,1,8.16728767011948,801478310,73171449
